	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG20266	0.65736136	0.774923699	0.589669341	0.592234039	0.763822852	0.637058234	0.677591353	0.870697584	0.51317229	0.493073041	0.377320679	0.706333864	0.457477154	0.734497405	0.643267585	0.426540792	0.746638029	0.523538266	0.589690989	0.580827519
EG20267	0.529671119	0.732184132	0.547862279	0.52520985	0.779050449	0.591102073	0.548158561	0.806709169	0.386008809	0.48389706	0.616117983	0.803840012	0.689941621	0.775227639	0.736464313	0.560591318	0.813236783	0.745442481	0.674063088	0.653931246
EG20268	0.594375091	0.830109731	0.558241394	0.559721333	0.764405885	0.594396428	0.655398629	0.779117313	0.493841484	0.528646025	0.280307676	0.586073101	0.329272448	0.541103485	0.497823541	0.323792666	0.686659132	0.507838225	0.445755942	0.46853826
EG20273	0.992923914	0.811813803	0.625481507	0.871335589	0.950374038	0.76580223	0.870446889	0.984066186	0.35904823	0.54513262	0.845540001	0.107206504	0.958576718	0.045244641	0.716868542	0.992118413	0.102719749	0.69978482	0.814653726	0.857018875
EG20275	0.991222125	0.797248789	0.491163599	0.794785913	0.917424618	0.708740586	0.797186273	0.984050902	0.250151353	0.36911728	0.903020245	0.288288753	0.971225108	0.302063123	0.804113664	0.993610214	0.3562418	0.794903171	0.858616481	0.895512339
EG30008	0.947097285	0.89482976	0.868376271	0.926033042	0.941031276	0.897088321	0.923574065	0.956301279	0.748215348	0.864414774	0.799473074	0.791214011	0.779455681	0.694188448	0.738787332	0.815913873	0.784926639	0.819022469	0.793570251	0.707175634
EG30010	0.959984463	0.931733202	0.859064607	0.939115839	0.958603444	0.917034063	0.90273971	0.951849214	0.733880904	0.847858217	0.513451904	0.65322261	0.550074399	0.421798967	0.432333165	0.633904649	0.581629652	0.508366714	0.693898329	0.510799907
EG30011	0.948008915	0.883131996	0.864140054	0.921647525	0.94345603	0.895714432	0.899039231	0.945822093	0.687450859	0.850236173	0.704222656	0.720565531	0.690348347	0.413608271	0.619667657	0.737687501	0.686870448	0.670667986	0.741203188	0.593979547
EG30012	0.774598594	0.686837964	0.138511651	0.89315388	0.604391451	0.757074415	0.538339345	0.933207258	0.516545672	0.697613029	0.311195153	0.632306018	0.332477005	0.69116807	0.452093428	0.400536584	0.383270109	0.336346404	0.438939137	0.556267564
EG30016	0.952863442	0.879174547	0.84998515	0.923761304	0.943764939	0.910039908	0.909166049	0.931997973	0.684318463	0.872480369	0.780462814	0.818949497	0.755588173	0.62399794	0.715488326	0.77467828	0.780546193	0.78260567	0.77976353	0.780678676
EG30017	0.929939221	0.891728263	0.867725167	0.889987451	0.931913237	0.879286443	0.906250546	0.927946211	0.689106833	0.777259502	0.882591444	0.887205644	0.825768798	0.732615127	0.810077602	0.860178567	0.826433689	0.818446902	0.86686133	0.77331892
EG30025	0.93605307	0.906887179	0.834968871	0.921636561	0.941664024	0.897335844	0.921369832	0.952231505	0.729661322	0.851114407	0.828490477	0.818703894	0.805906603	0.70889265	0.761689831	0.848447899	0.813319357	0.83212287	0.848956826	0.820032793
EG30029	0.938748324	0.877270691	0.846987495	0.894440366	0.931062435	0.882331617	0.878447045	0.939676999	0.674420044	0.861373062	0.839139503	0.903608824	0.862125774	0.757205615	0.842413333	0.868214576	0.858850872	0.90033329	0.882099187	0.834857135
EG30031	0.956124679	0.914663523	0.81857841	0.933467715	0.93539346	0.908379053	0.917805895	0.946476634	0.732147471	0.861626442	0.780010456	0.864440171	0.790042733	0.687363234	0.812979702	0.811654372	0.839655994	0.861063307	0.831993764	0.806251804
EG30032	0.416321661	0.292708718	0.331519564	0.409667544	0.277487028	0.429759197	0.304689623	0.293396216	0.440915967	0.451049044	0.312382272	0.128489422	0.391627746	0.133165438	0.394460859	0.276374387	0.026180551	0.137673491	0.314348958	0.404601272
EG30033	0.93915781	0.905909535	0.878490461	0.925143509	0.956592574	0.910758679	0.916986469	0.955164334	0.649825001	0.844646103	0.824920663	0.868579017	0.795707673	0.70176312	0.731332587	0.852336295	0.826875112	0.826822068	0.826355504	0.737312426
EG30034	0.945302245	0.926296156	0.880043155	0.927957267	0.946108732	0.904538571	0.909677259	0.942902201	0.74769361	0.831151607	0.755473872	0.829033808	0.742577766	0.557543309	0.633034427	0.763449593	0.824356374	0.874881417	0.835578486	0.717460026
EG30035	0.939286518	0.90010013	0.826136315	0.903284139	0.945921517	0.882763506	0.906510069	0.923456238	0.64953808	0.837439708	0.791301056	0.812653833	0.750444768	0.618352757	0.762757255	0.859750503	0.785904404	0.79224168	0.822107086	0.782522668
EG30036	0.962582491	0.906398189	0.883310099	0.943022666	0.944551526	0.923261963	0.929616504	0.954745615	0.766980757	0.86233468	0.80825139	0.848348852	0.781963077	0.626160156	0.727043849	0.807942402	0.791163665	0.851618515	0.846458664	0.775100989
EG30037	0.93584277	0.89305959	0.852620513	0.93111818	0.943369391	0.913229921	0.930439865	0.947590075	0.687485456	0.844792683	0.802893365	0.825992089	0.773053322	0.772381571	0.812622247	0.868910985	0.814764394	0.79160489	0.848319521	0.792624432
EG30043	0.928630976	0.849650619	0.858188375	0.900000946	0.930507998	0.920541393	0.899213313	0.941734802	0.67576883	0.827955475	0.773801749	0.814827333	0.777881074	0.651534575	0.754896255	0.745011202	0.778493956	0.819499234	0.826488065	0.755543066
EG30044	0.937356915	0.926615964	0.868853841	0.938006333	0.955145685	0.924394445	0.918739594	0.955585502	0.672608589	0.872386889	0.90364509	0.925663042	0.919519038	0.875174982	0.912474143	0.927819173	0.940859617	0.920359476	0.942257992	0.923781074
EG30045	0.944650375	0.896133236	0.848750061	0.93079654	0.928740662	0.887792318	0.898304954	0.942381172	0.674925302	0.814346802	0.813214573	0.823375182	0.80462857	0.604429189	0.749615384	0.826003347	0.841218365	0.831134048	0.851451563	0.824155107
EG30048	0.940013382	0.920167983	0.868785924	0.912171512	0.940993773	0.900914914	0.916408122	0.947585805	0.690181456	0.858741915	0.810179022	0.879194293	0.840727944	0.765703527	0.818054758	0.870708178	0.853782556	0.876346718	0.878828022	0.801595789
EG30052	0.933373715	0.868112588	0.792246155	0.881723186	0.924321178	0.893860744	0.898076843	0.931987185	0.49420056	0.73831374	0.828596682	0.867658242	0.804487591	0.737709753	0.814609917	0.868564031	0.81150647	0.801194597	0.840914943	0.817203966
EG30053	0.971979669	0.942873307	0.894693453	0.950312547	0.958113114	0.937813741	0.946691708	0.959320143	0.782266844	0.90157433	0.78783131	0.843464797	0.798548331	0.676470924	0.762885269	0.855934646	0.776011526	0.797130946	0.812775096	0.781734095
EG30056	0.965236509	0.920904243	0.890946291	0.937031841	0.94786527	0.912843938	0.949567443	0.95919436	0.789687185	0.856599739	0.745169169	0.820942031	0.771373334	0.651059189	0.732897746	0.779466609	0.815880094	0.748371534	0.815156215	0.726345982
EG30057	0.963198184	0.910637497	0.894312474	0.944392782	0.965693137	0.9208523	0.944258217	0.958368583	0.757514416	0.882598012	0.917793131	0.930071313	0.91423673	0.85659714	0.91260606	0.918022123	0.902054958	0.894159085	0.928467828	0.892100494
EG30058	0.921522715	0.842205625	0.811167055	0.87063314	0.925531727	0.835719742	0.849216571	0.924417847	0.538410157	0.793905144	0.825228668	0.877579075	0.852084936	0.74263405	0.830583941	0.886844926	0.817914355	0.851474155	0.849249593	0.832931413
EG30059	0.948057681	0.910412073	0.888056362	0.946680197	0.958565724	0.916384316	0.918447203	0.959273447	0.681959598	0.836306899	0.713033046	0.791424695	0.765197838	0.633399967	0.761679609	0.771883531	0.762005204	0.834220837	0.811699329	0.763329458
EG30061	0.877014545	0.774201164	0.582282812	0.788918697	0.849391257	0.779110387	0.798556651	0.883376375	0.362255669	0.636575033	0.801297469	0.848927106	0.820503864	0.721331544	0.808139214	0.829461071	0.777666352	0.816313491	0.825824713	0.75693711
EG30063	0.040726136	0.087587482	0.054445466	0.090631427	0.071818658	0.033642615	0.037196953	0.023647507	0.031394297	0.096982031	0.17488569	0.032613449	0.054629885	0.041516478	0.052996433	0.033924493	0.114856072	0.070442634	0.094384749	0.111725389
EG30064	0.942669787	0.898294575	0.867933489	0.920473359	0.95055838	0.890592366	0.926558657	0.952180037	0.679746496	0.841360984	0.940949606	0.948493815	0.956114733	0.881700787	0.932704022	0.95535617	0.947335588	0.963083181	0.95425817	0.936986405
EG30065	0.945428618	0.869732182	0.861171399	0.920915976	0.938581028	0.903596516	0.916028338	0.935642843	0.621337661	0.841152571	0.83496925	0.835610352	0.73589666	0.73675022	0.758350895	0.842908083	0.756878833	0.825943585	0.873619523	0.779761955
EG30066	0.464063785	0.39968571	0.303443818	0.445233513	0.386671997	0.317887362	0.433310654	0.393168803	0.335766813	0.401308808	0.404038723	0.311825402	0.487240179	0.253335068	0.451309158	0.460110423	0.312392817	0.465549114	0.565774855	0.529274279
EG30067	0.496668619	0.391948455	0.320429645	0.392259543	0.376996743	0.386338447	0.373520704	0.314960118	0.366835586	0.371550614	0.441255892	0.249162387	0.453006955	0.324697607	0.30638072	0.388830771	0.148354817	0.515657816	0.544238915	0.50389515
EG30068	0.893784059	0.810609158	0.679411648	0.848997168	0.89837596	0.815050883	0.801060515	0.900280746	0.363615621	0.681513264	0.839958067	0.822137531	0.799581115	0.690915167	0.750701729	0.824720324	0.786746105	0.802993711	0.851455713	0.827321834
EG30070	0.958191652	0.922234768	0.890520735	0.932373515	0.96779894	0.928091946	0.942572932	0.958128169	0.770945708	0.865847836	0.99326797	0.992772152	0.992405308	0.991026772	0.991191786	0.99175935	0.993035617	0.994975492	0.990599316	0.992905392
EG30071	0.296775044	0.288532195	0.352712935	0.354308985	0.312081968	0.386660715	0.35039487	0.368914964	0.372572322	0.424384379	0.216994608	0.250986334	0.344661456	0.266628042	0.195833798	0.280678045	0.099604017	0.302942132	0.387336309	0.303213796
EG30072	0.952834341	0.919418304	0.859625563	0.925087477	0.958376763	0.911964457	0.920580171	0.943473702	0.705088028	0.84552771	0.995304973	0.997086664	0.99618759	0.995776294	0.995677573	0.995793412	0.99517921	0.997027819	0.994731204	0.996275901
EG30073	0.620945078	0.3518294	0.232431383	0.558620093	0.569287659	0.376304544	0.346674937	0.564501191	0.011340009	0.20502571	0.001422317	0.002036254	0.005925421	0.001447961	0.005143227	0.001639678	0.000512	0.006499905	0.005923939	0.001866194
EG30074	0.952352268	0.902684808	0.872426189	0.922961641	0.946213051	0.898464813	0.917012968	0.939447928	0.689734046	0.833975629	0.815227192	0.848618269	0.829621761	0.731370219	0.795317293	0.842348683	0.833918426	0.813797407	0.831585972	0.820704114
EG30075	0.962446203	0.885025327	0.83087874	0.909042683	0.953174031	0.931988344	0.920472632	0.964309267	0.458467062	0.838086018	0.842816464	0.905492102	0.818016194	0.737857491	0.822756322	0.859080468	0.862401753	0.871184765	0.843545457	0.816982485
EG30076	0.955544186	0.906840385	0.880654151	0.938420527	0.939194651	0.913353756	0.91860552	0.942677914	0.70693656	0.864765102	0.80714556	0.81960983	0.812435735	0.723197519	0.731189132	0.780303164	0.794423331	0.816799375	0.824189368	0.769990989
EG30077	0.958845498	0.914494419	0.905622741	0.94650489	0.96576232	0.917417244	0.933124999	0.956401719	0.735632521	0.883378235	0.793679794	0.866477585	0.800991593	0.701358802	0.728892296	0.807531298	0.845090805	0.757803549	0.842495391	0.831165612
EG30078	0.145767029	0.201933529	0.217662907	0.233123529	0.180463791	0.241624288	0.150593641	0.156287745	0.262457075	0.308671726	0.394101186	0.276021385	0.420922512	0.35543073	0.232153813	0.301189752	0.226522482	0.456430338	0.39113645	0.473375443
EG30079	0.942958966	0.898936269	0.85637253	0.916526764	0.953476937	0.902452673	0.929214639	0.952222017	0.725852365	0.861694764	0.790739308	0.790677103	0.78739238	0.67420246	0.766082771	0.786058142	0.787688146	0.777582224	0.797853392	0.788687762
EG30080	0.954611209	0.921187964	0.890616392	0.922588029	0.961858362	0.915897212	0.952611921	0.959904832	0.731994821	0.828103796	0.726491742	0.82113471	0.743602312	0.610396231	0.6983804	0.777667202	0.702594909	0.792195323	0.782985311	0.741319473
EG30081	0.945714518	0.936029361	0.884719878	0.939462661	0.961941801	0.911991524	0.921836485	0.948975856	0.787871822	0.874580857	0.860909931	0.891907186	0.864538945	0.748289033	0.787915961	0.876191412	0.875531842	0.849427853	0.877146632	0.851621111
EG30082	0.954537483	0.881705469	0.889731411	0.942749912	0.928035974	0.917361376	0.932607687	0.949291269	0.707889841	0.853144852	0.841175155	0.894735086	0.844507335	0.734811854	0.742915882	0.902178235	0.855604341	0.8207888	0.872990193	0.848304482
EG30084	0.946766521	0.901969967	0.889224712	0.940530511	0.955740762	0.927058796	0.926375739	0.94786771	0.716492652	0.857353298	0.867112519	0.904399586	0.85134301	0.808070482	0.872360939	0.878888001	0.877805929	0.871015366	0.872053328	0.876064953
EG30085	0.189496887	0.204231367	0.235998068	0.268991006	0.230548234	0.25805998	0.183562378	0.253843899	0.282936218	0.342755338	0.446137846	0.332078756	0.337682174	0.332926436	0.338339919	0.439701831	0.180984527	0.266313051	0.355426278	0.49056534
EG30086	0.945362201	0.896391414	0.87003897	0.930515847	0.941398346	0.917869971	0.911038073	0.946857112	0.687994498	0.838799482	0.738736395	0.800215724	0.76960264	0.605596191	0.739960789	0.828254574	0.790107805	0.777107522	0.794350133	0.756762512
EG30087	0.93998811	0.901591445	0.878798724	0.934573427	0.952041974	0.904691777	0.916311929	0.949788445	0.695716847	0.835225037	0.748368064	0.835705658	0.816558913	0.726023187	0.769767484	0.828874751	0.764727068	0.831468417	0.844631074	0.758787211
EG30088	0.937973684	0.895847596	0.860360117	0.906289234	0.925938328	0.889094344	0.890789476	0.944003666	0.701851043	0.835260358	0.80658878	0.851609373	0.831517419	0.666819809	0.745279159	0.839758621	0.819363002	0.846052611	0.855316418	0.801307035
EG30090	0.941302184	0.924348857	0.858989508	0.935357807	0.95438011	0.920328188	0.932589487	0.942407799	0.721096597	0.858621247	0.862182204	0.884621231	0.84533856	0.734216944	0.765689829	0.832597679	0.813533547	0.854248136	0.858629463	0.784762485
EG30091	0.934541307	0.850182129	0.740555951	0.9100389	0.945868522	0.853512016	0.882035162	0.934841704	0.309380782	0.747624412	0.80797606	0.871781806	0.810584641	0.644024231	0.796399695	0.872191697	0.84251783	0.853679761	0.869301865	0.817355461
EG30093	0.960876902	0.91708624	0.871452413	0.946005058	0.949035209	0.895547432	0.925264007	0.950166352	0.675299211	0.791804603	0.843058588	0.832487315	0.833283482	0.740511514	0.784626776	0.877056066	0.830230043	0.816924776	0.842387564	0.798911404
EG30097	0.88904878	0.792959189	0.708785292	0.823971453	0.847625855	0.76828422	0.847827714	0.886188952	0.389902491	0.673951039	0.594037222	0.734923755	0.615814342	0.552564125	0.572073404	0.689227423	0.667713682	0.669162214	0.762184509	0.608798632
EG30098	0.005139467	0.120688929	0.436606143	0.107658215	0.051996696	0.215919214	0.204221862	0.012250513	0.614253872	0.593223538	0.095173211	0.685695816	0.038058574	0.767919312	0.197140629	0.007559502	0.587589297	0.162512052	0.17683799	0.060208354
EG30101	0.963355634	0.938666248	0.904528136	0.942665903	0.961445899	0.93375748	0.944270946	0.963361064	0.75585588	0.904632537	0.755940554	0.823156896	0.728137171	0.639468353	0.773023334	0.810680551	0.820257958	0.801840837	0.851474213	0.780461083
EG30102	0.933982395	0.904736977	0.819844378	0.906220394	0.934656661	0.866308787	0.92005653	0.946351046	0.678223598	0.803771334	0.854086575	0.906329087	0.862360147	0.747022731	0.824557895	0.873824979	0.88606348	0.865423864	0.880581049	0.842262781
EG30103	0.941678124	0.91317109	0.86848603	0.907360613	0.931360803	0.898978425	0.916008333	0.926740367	0.717580589	0.836354377	0.842118568	0.882485475	0.819023715	0.802151732	0.776260811	0.877097627	0.835621523	0.832705616	0.848754999	0.816815039
EG30104	0.948740424	0.88798335	0.86697708	0.915767968	0.939546026	0.904245395	0.918353397	0.936936709	0.745577259	0.858770231	0.646625518	0.679624351	0.702843552	0.533575919	0.580286802	0.729955226	0.638453433	0.702460992	0.726163943	0.577754449
EG30107	0.930545531	0.814677632	0.72221378	0.885511564	0.909192767	0.808837103	0.858817464	0.927119326	0.35440787	0.548071571	0.819085119	0.840000833	0.804079602	0.67112645	0.768118205	0.836042957	0.829014671	0.810784025	0.861517859	0.784509395
EG30108	0.98534352	0.958140446	0.928468576	0.971434496	0.98418063	0.958460124	0.969774247	0.980538916	0.510967059	0.903341944	0.772661367	0.832451851	0.773460719	0.711673822	0.766345567	0.819151405	0.796870523	0.797057591	0.811703237	0.739229365
EG30109	0.941888997	0.905324287	0.827473522	0.90193359	0.947460011	0.909627078	0.921991048	0.94818961	0.725050068	0.872251282	0.819421883	0.870226518	0.840865806	0.815313263	0.79865117	0.872309349	0.850988538	0.891129182	0.848219934	0.808946441
EG30113	0.92233134	0.865682988	0.857012228	0.911049723	0.932370202	0.880249353	0.863111717	0.936322287	0.660706828	0.784033735	0.796919022	0.875703899	0.800388244	0.585261454	0.752068654	0.80250688	0.809685003	0.831430142	0.860534101	0.791926191
EG30114	0.934392799	0.871144515	0.866355543	0.918636284	0.935753038	0.880804032	0.912262371	0.938720281	0.647080653	0.814748735	0.791807071	0.854557401	0.807083823	0.773859164	0.780849631	0.82555752	0.812569898	0.822353961	0.838597128	0.786730918
EG31129	0.29226662	0.471907242	0.301187458	0.912890041	0.558615178	0.50087319	0.960986705	0.347410463	0.54133341	0.458635671	0.442261152	0.665702785	0.299694424	0.436333382	0.233417685	0.412649633	0.659438237	0.432967185	0.414992919	0.463376772
EG31133	0.418466869	0.780844366	0.467880491	0.392006387	0.60437781	0.629085059	0.606953779	0.403502398	0.630067857	0.260576159	0.301884779	0.058720612	0.056625816	0.473610824	0.490371371	0.238897392	0.065353219	0.515001437	0.235048689	0.118430653
EG50009	0.083712519	0.180135569	0.200270181	0.158253322	0.071044241	0.099593521	0.071507731	0.08157397	0.361510218	0.271562302	0.26824373	0.317431572	0.208175447	0.253922067	0.293912584	0.105689972	0.226063513	0.240555949	0.248988558	0.193457243
